Episode,Score,Best,Total reward,End position
670,17.5688016091,21.3216459145,1475.77933516,"[  4.96035823e-02   3.80797325e+01   6.92920710e+01   1.51026672e+00
   6.28157630e+00   0.00000000e+00]"
671,17.7672218647,21.3216459145,1492.44663664,"[  1.31169793e-02   1.76821258e+01   7.98454141e+01   9.36293923e-01
   6.28288615e+00   0.00000000e+00]"
672,17.261275693,21.3216459145,1449.94715821,"[ -2.66441576e-02  -4.67099378e+01   6.13034137e+01   5.09596883e+00
   1.40473630e-03   0.00000000e+00]"
673,17.7745836453,21.3216459145,1493.0650262,"[ -2.80143841e-03  -1.39099666e+01   7.94172814e+01   5.28511612e+00
   3.16244640e-04   0.00000000e+00]"
674,17.7853240442,21.3216459145,1493.96721971,"[  7.29448703e-03  -1.02420471e+01   8.19192537e+01   6.25307442e+00
   6.28276885e+00   0.00000000e+00]"
675,17.8014098833,21.3216459145,1495.3184302,"[  1.69209863e-02   1.71476575e+01   8.12881625e+01   1.59943548e+00
   6.28315995e+00   0.00000000e+00]"
676,17.7874317371,21.3216459145,1494.14426592,"[ -1.22667689e-02   7.38332180e+00   8.28405497e+01   5.88714411e+00
   4.59691599e-04   0.00000000e+00]"
677,17.8054270752,21.3216459145,1495.65587432,"[  1.13627060e-02  -9.85398987e-01   8.34017943e+01   5.86477216e-01
   6.28262901e+00   0.00000000e+00]"
678,17.7962361484,21.3216459145,1494.88383646,"[ -1.01323162e-03  -2.74960770e+00   8.27597811e+01   6.13631337e+00
   6.28289770e+00   0.00000000e+00]"
679,17.7476444816,21.3216459145,1490.80213646,"[  1.87557298e-02  -1.80847027e+01   8.04416043e+01   5.90898038e+00
   6.28231903e+00   0.00000000e+00]"
680,17.782084155,21.3216459145,1493.69506902,"[  8.03445988e-03   9.59449644e+00   8.22384127e+01   6.21933071e+00
   2.16365723e-04   0.00000000e+00]"
681,17.6862788827,21.3216459145,1485.64742615,"[ -1.74167351e-02   2.45733636e+01   7.80181152e+01   5.92419942e-01
   2.67634422e-04   0.00000000e+00]"
682,17.7908357763,21.3216459145,1494.43020521,"[  4.32647139e-02   5.04756572e+00   8.28948632e+01   5.93779268e+00
   6.28154826e+00   0.00000000e+00]"
683,17.2037668818,21.3216459145,1445.11641807,"[  4.08383574e-03  -4.78550702e+01   5.90039733e+01   4.96014677e+00
   6.28318049e+00   0.00000000e+00]"
684,17.7121114619,21.3216459145,1487.8173628,"[ -2.50688034e-03   2.20949299e+01   7.89775817e+01   4.31688149e-01
   2.56099445e-04   0.00000000e+00]"
685,17.7902335867,21.3216459145,1494.37962128,"[  4.46223293e-02  -6.17470046e+00   8.26997621e+01   9.75843448e-02
   6.28176155e+00   0.00000000e+00]"
686,17.4226689668,21.3216459145,1463.50419321,"[ -2.62800998e-02  -4.13062999e+01   6.76741028e+01   5.02669385e+00
   8.91642499e-04   0.00000000e+00]"
687,17.7203326374,21.3216459145,1488.50794154,"[ -1.46341785e-02   2.01180413e+01   8.06837831e+01   6.28009777e+00
   3.96033197e-04   0.00000000e+00]"
688,17.7641221784,21.3216459145,1492.18626299,"[  1.23872338e-02  -1.49306438e+01   8.06598978e+01   5.59635553e+00
   6.28288485e+00   0.00000000e+00]"
689,17.7822559363,21.3216459145,1493.70949865,"[ -1.10169412e-02   5.07658196e+00   8.29471171e+01   5.78665138e+00
   2.80599759e-04   0.00000000e+00]"
690,17.7863433919,21.3216459145,1494.05284492,"[  7.17745850e-03  -7.06796503e+00   8.25445804e+01   6.27831518e+00
   6.28305071e+00   0.00000000e+00]"
691,17.7422095149,21.3216459145,1490.34559925,"[  2.02541638e-03   1.80808072e+01   8.06392179e+01   7.35157871e-02
   6.28309509e+00   0.00000000e+00]"
692,17.8023322336,21.3216459145,1495.39590762,"[ -1.16602551e-02  -1.73002406e+00   8.32903807e+01   4.48254848e-01
   1.33596148e-04   0.00000000e+00]"
693,17.4701091149,21.3216459145,1467.48916565,"[  1.26963383e-03  -4.00568181e+01   6.44074692e+01   4.30535076e+00
   4.06020253e-04   0.00000000e+00]"
694,17.785238923,21.3216459145,1493.96006953,"[  2.66902966e-02  -7.35661591e+00   8.12068805e+01   5.20032517e+00
   6.28220276e+00   0.00000000e+00]"
695,17.4465754085,21.3216459145,1465.51233432,"[  1.92758936e-02   4.04185798e+01   6.75666795e+01   1.22643558e+00
   6.28257799e+00   0.00000000e+00]"
696,17.6818309345,21.3216459145,1485.2737985,"[  1.23204963e-02   2.42463492e+01   7.91411725e+01   2.93921502e-01
   6.28281821e+00   0.00000000e+00]"
697,17.7946800886,21.3216459145,1494.75312744,"[ -1.01424435e-02  -7.48852990e+00   8.25186124e+01   1.36034085e-01
   1.43371236e-05   0.00000000e+00]"
698,17.6677639103,21.3216459145,1484.09216847,"[  4.44047687e-03  -2.69917674e+01   7.86793586e+01   6.22532685e+00
   6.28283557e+00   0.00000000e+00]"
699,17.2876616349,21.3216459145,1452.16357733,"[ -8.95358118e-03   4.71360592e+01   6.10257458e+01   1.96828571e+00
   6.24946017e-04   0.00000000e+00]"
700,17.6369075622,21.3216459145,1481.50023523,"[  1.23328033e-02  -2.99804048e+01   7.51275171e+01   5.58375654e+00
   6.28295235e+00   0.00000000e+00]"
701,17.0594467775,21.3216459145,1432.99352931,"[ -1.53703320e-02  -5.06738962e+01   5.46228318e+01   4.32379857e+00
   6.49074934e-04   0.00000000e+00]"
702,17.7913362177,21.3216459145,1494.47224229,"[ -1.46900830e-02   5.13940616e+00   8.26849502e+01   2.06127441e-02
   1.50103225e-04   0.00000000e+00]"
703,17.7074956751,21.3216459145,1487.42963671,"[ -1.32644579e-02  -2.34684212e+01   7.83111140e+01   5.47850121e+00
   6.74409801e-04   0.00000000e+00]"
704,17.6485087551,21.3216459145,1482.47473543,"[  2.53595191e-03  -2.93159776e+01   7.46095365e+01   5.40151152e+00
   8.71346010e-05   0.00000000e+00]"
705,17.2606443867,21.3216459145,1449.89412848,"[  4.87550971e-03  -4.64289710e+01   6.01223669e+01   4.58161165e+00
   1.41837399e-04   0.00000000e+00]"
706,17.7796035341,21.3216459145,1493.48669686,"[  1.72865879e-02  -1.11282935e+01   8.19322725e+01   6.18663454e+00
   6.28253372e+00   0.00000000e+00]"
707,17.7825449167,21.3216459145,1493.733773,"[  1.21372466e-02  -1.01444730e+01   8.35743554e+01   2.89630068e-01
   6.28295465e+00   0.00000000e+00]"
708,17.794368984,21.3216459145,1494.72699466,"[ -4.52700575e-03  -7.22406711e+00   8.20707596e+01   5.93669570e+00
   6.28317406e+00   0.00000000e+00]"
709,17.7908054731,21.3216459145,1494.42765974,"[  9.76457162e-03   5.47112825e+00   8.26975243e+01   4.00938529e-02
   6.28265635e+00   0.00000000e+00]"
710,17.7940556144,21.3216459145,1494.70067161,"[  6.27837778e-03  -6.14758634e+00   8.22051132e+01   5.50363024e+00
   3.18725072e-05   0.00000000e+00]"
711,17.7823871771,21.3216459145,1493.72052288,"[ -3.29068755e-02  -1.12902185e+01   8.17588596e+01   5.67820063e+00
   1.12822068e-03   0.00000000e+00]"
712,17.7397313135,21.3216459145,1490.13743033,"[  1.61992294e-02  -1.92200478e+01   8.00632673e+01   5.89822255e+00
   6.28269184e+00   0.00000000e+00]"
713,17.8004677333,21.3216459145,1495.2392896,"[  2.18518401e-02  -1.41474195e+00   8.28157345e+01   4.00975936e-02
   6.28236237e+00   0.00000000e+00]"
714,17.7845502263,21.3216459145,1493.90221901,"[  1.69483939e-03   1.32561193e-01   8.26622067e+01   5.51209511e+00
   6.28305359e+00   0.00000000e+00]"
715,17.2917843735,21.3216459145,1452.50988737,"[ -1.88945345e-02   4.60457698e+01   6.19283886e+01   1.64879193e+00
   5.79064911e-04   0.00000000e+00]"
716,17.7846788314,21.3216459145,1493.91302184,"[ -2.84598148e-02  -8.05668238e+00   8.26889295e+01   2.40578266e-01
   5.79974142e-04   0.00000000e+00]"
717,17.7538981215,21.3216459145,1491.32744221,"[ -2.10761481e-02  -1.65932590e+01   8.34784079e+01   4.25434039e-01
   7.05349750e-04   0.00000000e+00]"
718,17.1798793007,21.3216459145,1443.10986125,"[ -1.72156503e-02  -4.85407164e+01   6.00053322e+01   4.97385102e+00
   2.00517134e-04   0.00000000e+00]"
719,17.7873863442,21.3216459145,1494.14045291,"[ -2.94130928e-03   8.59678778e+00   8.21569391e+01   1.64402037e-01
   2.70940148e-04   0.00000000e+00]"
720,17.8015142057,21.3216459145,1495.32719328,"[ -3.79559026e-03   3.53374922e+00   8.27467074e+01   2.03155192e-01
   6.72331549e-04   0.00000000e+00]"
721,17.3481087045,21.3216459145,1457.24113118,"[ -1.52760355e-02   4.69086277e+01   6.22931323e+01   2.05634813e+00
   1.48732708e-04   0.00000000e+00]"
722,17.8005871228,21.3216459145,1495.24931831,"[ -1.41534979e-02  -1.83123812e+00   8.28165268e+01   6.11095222e+00
   4.96497112e-05   0.00000000e+00]"
723,17.7259235897,21.3216459145,1488.97758153,"[ -2.00188650e-04   2.32705289e+01   7.74809292e+01   1.30154051e+00
   6.92341304e-04   0.00000000e+00]"
724,17.7922887564,21.3216459145,1494.55225554,"[ -9.59336668e-03   8.94519136e+00   8.20871554e+01   1.18153421e-01
   5.28954543e-04   0.00000000e+00]"
725,17.7875861751,21.3216459145,1494.15723871,"[ -1.26746862e-02   5.14974848e+00   8.28805943e+01   5.83016086e+00
   6.28313819e+00   0.00000000e+00]"
726,17.7403366631,21.3216459145,1490.1882797,"[  9.26603113e-04  -1.99700323e+01   7.84889295e+01   5.51240796e+00
   2.57979105e-04   0.00000000e+00]"
727,17.7910743747,21.3216459145,1494.45024747,"[  1.35209021e-02   8.78401289e+00   8.23424121e+01   6.07385414e+00
   6.28263474e+00   0.00000000e+00]"
728,17.7193651688,21.3216459145,1488.42667418,"[ -1.20041902e-02  -2.09701695e+01   8.16486973e+01   1.96871022e-01
   6.53355906e-04   0.00000000e+00]"
729,17.8021187718,21.3216459145,1495.37797684,"[  3.17022936e-03   2.75788601e+00   8.27168836e+01   2.22816625e-01
   6.28295144e+00   0.00000000e+00]"
730,17.5666370639,21.3216459145,1475.59751337,"[  1.46164562e-02   3.28194396e+01   7.60075634e+01   1.40594759e-01
   6.28306562e+00   0.00000000e+00]"
731,17.4074587616,21.3216459145,1462.22653598,"[ -7.69729368e-03   4.44453244e+01   6.41663982e+01   2.03067828e+00
   3.80286075e-04   0.00000000e+00]"
732,17.6257485707,21.3216459145,1480.56287994,"[  7.51931560e-03   3.40806938e+01   7.23306223e+01   1.74648538e+00
   6.28283002e+00   0.00000000e+00]"
733,17.6405338434,21.3216459145,1481.80484285,"[  1.23991773e-02   3.06326312e+01   7.36302154e+01   1.27658894e+00
   6.28304057e+00   0.00000000e+00]"
734,17.6510080993,21.3216459145,1482.68468034,"[  6.17282839e-03  -3.01747031e+01   7.33386034e+01   4.62535350e+00
   2.42747194e-04   0.00000000e+00]"
735,17.0352908491,21.3216459145,1430.96443132,"[  1.27617948e-02  -5.15390749e+01   5.24231416e+01   3.82553764e+00
   6.28224583e+00   0.00000000e+00]"
736,17.5947787564,21.3216459145,1477.96141553,"[  2.54158132e-02  -3.24286839e+01   7.45817033e+01   5.46802115e+00
   6.28281717e+00   0.00000000e+00]"
737,17.7739148341,21.3216459145,1493.00884606,"[ -1.62649415e-02  -1.21570763e+01   8.15323031e+01   5.93590148e+00
   5.47247322e-04   0.00000000e+00]"
738,17.7600546558,21.3216459145,1491.84459109,"[  6.08509327e-03  -1.56664610e+01   8.36779064e+01   5.93585979e-01
   6.28299228e+00   0.00000000e+00]"
739,17.7878154884,21.3216459145,1494.17650103,"[  5.01561982e-04   6.27882079e+00   8.28109143e+01   6.04204925e+00
   4.73166828e-05   0.00000000e+00]"
740,17.4678606383,21.3216459145,1467.30029362,"[  1.65102375e-03   3.99849002e+01   6.70188101e+01   1.61661316e+00
   6.28311812e+00   0.00000000e+00]"
741,17.7680503462,21.3216459145,1492.51622908,"[ -1.39455764e-02  -1.22471139e+01   8.22549353e+01   6.23697603e+00
   1.21494371e-04   0.00000000e+00]"
742,17.6803881618,21.3216459145,1485.15260559,"[ -2.17495330e-02   2.62670194e+01   7.69655840e+01   6.61333523e-01
   7.53531858e-04   0.00000000e+00]"
743,17.7942529838,21.3216459145,1494.71725064,"[ -1.90308498e-02   7.81295914e+00   8.22512789e+01   7.93398071e-01
   2.36984593e-04   0.00000000e+00]"
744,17.7874097517,21.3216459145,1494.14241914,"[ -2.20655368e-02   6.71897375e+00   8.25490283e+01   1.91516510e-01
   7.83546864e-04   0.00000000e+00]"
745,17.1836057651,21.3216459145,1443.42288427,"[  1.34955326e-02   5.04062901e+01   5.81148140e+01   1.98857652e+00
   6.28266738e+00   0.00000000e+00]"
746,17.7956276199,21.3216459145,1494.83272007,"[  2.08814177e-02  -1.37791686e+00   8.27493616e+01   5.94288855e+00
   6.28220992e+00   0.00000000e+00]"
747,17.7982553547,21.3216459145,1495.0534498,"[  7.12015635e-03   6.01818723e+00   8.26172161e+01   4.45429218e-01
   6.28290750e+00   0.00000000e+00]"
748,17.8000355071,21.3216459145,1495.2029826,"[ -5.51290094e-03   3.24311154e-01   8.28150045e+01   6.08393132e+00
   6.28290372e+00   0.00000000e+00]"
749,17.7166229204,21.3216459145,1488.19632531,"[ -2.03579194e-02  -2.15150218e+01   7.93692229e+01   5.85796598e+00
   1.22675105e-03   0.00000000e+00]"
750,17.7961873543,21.3216459145,1494.87973776,"[ -1.83549461e-02   4.52550730e+00   8.26128507e+01   2.20097757e-01
   4.71633672e-04   0.00000000e+00]"
751,17.6052975597,21.3216459145,1478.84499501,"[  1.60371713e-02   3.31812948e+01   7.20141840e+01   1.21615479e+00
   6.28295500e+00   0.00000000e+00]"
752,17.6267718517,21.3216459145,1480.64883554,"[  1.49007359e-02   3.01651678e+01   7.57445308e+01   7.17971057e-01
   6.28272143e+00   0.00000000e+00]"
753,17.7773485828,21.3216459145,1493.29728096,"[  2.24688346e-02   1.58995243e+01   8.01312739e+01   8.82336591e-01
   6.28245784e+00   0.00000000e+00]"
754,17.1823905952,21.3216459145,1443.32081,"[  3.44553933e-03   4.92115852e+01   6.16716089e+01   1.03897595e+00
   6.28312552e+00   0.00000000e+00]"
755,17.7187185764,21.3216459145,1488.37236042,"[ -3.18853744e-02   2.27936106e+01   7.79338442e+01   1.16151229e+00
   9.73943238e-04   0.00000000e+00]"
756,17.3748100976,21.3216459145,1459.48404819,"[ -1.00728347e-02   4.35507628e+01   6.64117011e+01   9.26159995e-01
   6.12879031e-04   0.00000000e+00]"
757,17.7938554408,21.3216459145,1494.68385703,"[  1.64017345e-02   4.12805258e+00   8.28053155e+01   6.07657917e+00
   6.28264957e+00   0.00000000e+00]"
758,17.6443360257,21.3216459145,1482.12422616,"[ -5.49400871e-03   2.49692016e+01   7.99027760e+01   5.84146180e+00
   5.38919853e-05   0.00000000e+00]"
759,17.7715753264,21.3216459145,1492.81232742,"[  2.15234677e-02  -1.12537378e+01   8.32675152e+01   4.31742929e-01
   6.28239320e+00   0.00000000e+00]"
760,17.702115635,21.3216459145,1486.97771334,"[ -4.83816224e-03   2.09972540e+01   8.07436918e+01   6.17165420e+00
   5.99127608e-05   0.00000000e+00]"
761,17.7258470698,21.3216459145,1488.97115386,"[  1.70352568e-02  -2.28496554e+01   7.63535621e+01   5.01261794e+00
   6.28266051e+00   0.00000000e+00]"
762,17.7908240629,21.3216459145,1494.42922128,"[  2.20832259e-02   8.97706546e+00   8.22061691e+01   1.79452174e-01
   6.28263024e+00   0.00000000e+00]"
763,17.7745643925,21.3216459145,1493.06340897,"[  1.82803169e-02   9.27448837e+00   8.28085357e+01   5.91558017e+00
   6.28281285e+00   0.00000000e+00]"
764,17.7131978539,21.3216459145,1487.90861973,"[  2.70433427e-03  -2.17087394e+01   8.03849785e+01   6.18939024e+00
   1.60027916e-04   0.00000000e+00]"
765,17.7265926801,21.3216459145,1489.03378513,"[ -6.82796598e-03   2.04218730e+01   7.94727382e+01   5.13631346e-01
   2.33505897e-04   0.00000000e+00]"
766,17.5086616913,21.3216459145,1470.72758207,"[  8.48357122e-03  -3.81132268e+01   7.24699176e+01   5.92248843e+00
   6.28283911e+00   0.00000000e+00]"
767,17.7476073461,21.3216459145,1490.79901707,"[  2.39868623e-03   1.70916199e+01   8.07597562e+01   3.11851181e-01
   7.18408526e-05   0.00000000e+00]"
768,17.7280781763,21.3216459145,1489.15856681,"[ -6.70266477e-03  -2.28096422e+01   7.70284929e+01   5.23490903e+00
   6.02688459e-04   0.00000000e+00]"
769,17.4429496484,21.3216459145,1465.20777046,"[  7.28806104e-03   3.97415811e+01   7.13468168e+01   7.16498989e-01
   6.28285755e+00   0.00000000e+00]"
770,17.6914841137,21.3216459145,1486.08466555,"[ -3.12186301e-02  -2.62877197e+01   7.61285934e+01   5.35899009e+00
   5.85217837e-04   0.00000000e+00]"
771,17.2918062827,21.3216459145,1452.51172775,"[  6.67494142e-03  -4.52253608e+01   5.81099600e+01   4.39692592e+00
   6.28310312e+00   0.00000000e+00]"
772,17.5524158254,21.3216459145,1474.40292934,"[  3.82552724e-04   3.56970935e+01   7.16769300e+01   1.26959050e+00
   6.28282819e+00   0.00000000e+00]"
773,17.8003436193,21.3216459145,1495.22886402,"[  4.03197524e-03   6.07618340e+00   8.26973029e+01   6.17784201e-01
   1.95830789e-04   0.00000000e+00]"
774,17.749032725,21.3216459145,1490.9187489,"[ -2.49809402e-03   1.68722488e+01   8.05307855e+01   7.13895584e-01
   2.47105422e-05   0.00000000e+00]"
775,17.7757918067,21.3216459145,1493.16651176,"[  1.57281839e-02   1.44099021e+01   8.09673694e+01   8.10071748e-01
   6.28297781e+00   0.00000000e+00]"
776,17.7588483156,21.3216459145,1491.74325851,"[  1.97993357e-03   1.82217290e+01   7.95894081e+01   1.04207614e+00
   6.28274049e+00   0.00000000e+00]"
777,17.7914296678,21.3216459145,1494.4800921,"[  2.92071718e-02   8.55322512e+00   8.21791580e+01   7.89342947e-01
   6.28220133e+00   0.00000000e+00]"
778,17.1652670101,21.3216459145,1441.88242885,"[ -4.30641887e-03  -4.90145507e+01   5.96078352e+01   4.76824915e+00
   3.49828530e-04   0.00000000e+00]"
779,17.624424704,21.3216459145,1480.45167513,"[ -1.27562548e-02   2.99875823e+01   7.62093868e+01   5.94380768e-01
   4.51906797e-04   0.00000000e+00]"
780,17.7800409727,21.3216459145,1493.52344171,"[  1.65578647e-02  -1.21437829e+01   8.16436497e+01   6.22622433e+00
   6.28275844e+00   0.00000000e+00]"
781,17.7828374006,21.3216459145,1493.75834165,"[ -1.31910163e-02   4.66741554e+00   8.29801720e+01   5.88857307e+00
   1.54588106e-04   0.00000000e+00]"
782,17.7957139351,21.3216459145,1494.83997055,"[  9.44716673e-03  -2.39560792e+00   8.26867767e+01   5.67256462e+00
   6.28287971e+00   0.00000000e+00]"
783,17.80025221,21.3216459145,1495.22118564,"[  3.84639408e-03   2.22085572e+00   8.30055000e+01   6.15677945e-01
   6.28285403e+00   0.00000000e+00]"
784,17.7901338046,21.3216459145,1494.37123958,"[  1.80498249e-03   1.31658976e+01   8.11113500e+01   5.54596449e-01
   1.12116568e-04   0.00000000e+00]"
785,17.540753691,21.3216459145,1473.42331004,"[ -3.10866404e-02  -3.70947616e+01   6.75117194e+01   4.44786951e+00
   9.24931497e-04   0.00000000e+00]"
786,17.1165886468,21.3216459145,1437.79344633,"[  1.73446402e-02  -4.98269748e+01   5.65805706e+01   4.41392201e+00
   6.28272656e+00   0.00000000e+00]"
787,17.7688940919,21.3216459145,1492.58710372,"[ -9.57808200e-03   1.14692487e+01   8.24105624e+01   6.12242829e+00
   1.91775425e-04   0.00000000e+00]"
788,17.8082764485,21.3216459145,1495.89522167,"[  1.13050058e-03   4.64222550e+00   8.28075694e+01   6.87494915e-01
   6.28288571e+00   0.00000000e+00]"
789,17.7842082828,21.3216459145,1493.87349575,"[ -4.33459312e-04  -1.05159674e+01   8.09009434e+01   5.20091595e+00
   4.24802583e-04   0.00000000e+00]"
790,17.742001486,21.3216459145,1490.32812483,"[  2.69259472e-02   1.92189769e+01   7.97051905e+01   4.00614187e-01
   6.28244521e+00   0.00000000e+00]"
791,17.7385257455,21.3216459145,1490.03616262,"[ -9.71186072e-03  -1.98374154e+01   7.91406475e+01   5.64153230e+00
   2.63221700e-04   0.00000000e+00]"
792,17.6060771877,21.3216459145,1478.91048377,"[ -7.31087461e-03  -3.32304060e+01   7.19111449e+01   4.86532542e+00
   1.60500309e-04   0.00000000e+00]"
793,17.6842665551,21.3216459145,1485.47839063,"[  1.65264702e-02  -2.66891851e+01   7.59681720e+01   5.52061814e+00
   6.28273185e+00   0.00000000e+00]"
794,17.4788677308,21.3216459145,1468.22488939,"[  1.65577253e-02   3.94420372e+01   6.77447642e+01   1.32327237e+00
   6.28313421e+00   0.00000000e+00]"
795,16.9985519213,21.3216459145,1427.87836139,"[  2.66095514e-02  -5.21335715e+01   5.43859238e+01   4.35171452e+00
   6.28184405e+00   0.00000000e+00]"
796,16.9835872921,21.3216459145,1426.62133254,"[  7.60359570e-03   5.34499826e+01   5.38616867e+01   2.02659572e+00
   6.28299673e+00   0.00000000e+00]"
797,17.7656269337,21.3216459145,1492.31266243,"[ -4.57900377e-04  -5.26718874e+00   8.11887756e+01   5.46864128e+00
   6.28316261e+00   0.00000000e+00]"
798,17.5455727644,21.3216459145,1473.82811221,"[  5.87902731e-03  -3.57230842e+01   7.07304752e+01   5.29771481e+00
   6.28285410e+00   0.00000000e+00]"
799,17.5423517949,21.3216459145,1473.55755077,"[ -1.22338981e-02   3.57642673e+01   7.23546276e+01   7.39328399e-01
   1.42379429e-04   0.00000000e+00]"
800,17.6826737402,21.3216459145,1485.34459418,"[ -2.42031802e-03  -2.65028807e+01   7.60721616e+01   5.40627799e+00
   6.37791373e-05   0.00000000e+00]"
801,17.7461601946,21.3216459145,1490.67745634,"[ -1.00868818e-02   1.93778405e+01   7.94181066e+01   3.81113900e-01
   4.13119173e-04   0.00000000e+00]"
802,17.7809740093,21.3216459145,1493.60181678,"[  1.83452696e-03   2.60999585e+00   8.28796413e+01   5.68605253e+00
   6.28299757e+00   0.00000000e+00]"
803,17.7573339535,21.3216459145,1491.6160521,"[ -1.39285695e-02  -1.77653796e+01   7.91871854e+01   5.57415142e+00
   3.29455679e-04   0.00000000e+00]"
804,17.7937039932,21.3216459145,1494.67113543,"[  9.53620025e-03   5.94927230e+00   8.26265329e+01   6.19992263e+00
   6.28268871e+00   0.00000000e+00]"
805,17.1188433306,21.3216459145,1437.98283977,"[  4.83688606e-03   5.02267357e+01   5.80799890e+01   1.51446078e+00
   6.28265534e+00   0.00000000e+00]"
806,17.4509650819,21.3216459145,1465.88106688,"[  1.71716681e-02   4.29327249e+01   6.49063130e+01   1.76175846e+00
   6.28291894e+00   0.00000000e+00]"
807,17.6701797854,21.3216459145,1484.29510198,"[ -1.41127362e-02   2.76150045e+01   7.58381414e+01   9.12471101e-01
   4.80144696e-04   0.00000000e+00]"
808,17.75690726,21.3216459145,1491.58020984,"[  6.38741171e-03  -1.45810569e+01   8.18336257e+01   6.27670711e+00
   6.28295271e+00   0.00000000e+00]"
809,17.8006097133,21.3216459145,1495.25121592,"[  7.96169262e-03  -2.68348968e-01   8.28385305e+01   1.45249554e-02
   6.28261314e+00   0.00000000e+00]"
810,17.3391302216,21.3216459145,1456.48693861,"[ -9.43621243e-03   4.48807379e+01   6.54892009e+01   8.80043251e-01
   1.62674139e-04   0.00000000e+00]"
811,17.6215217298,21.3216459145,1480.2078253,"[  8.61449650e-03  -3.16658389e+01   7.71111062e+01   6.26304687e+00
   8.49849935e-05   0.00000000e+00]"
812,17.6353965957,21.3216459145,1481.37331404,"[  4.11798113e-03   3.00713503e+01   7.51405062e+01   1.01656485e+00
   6.28274841e+00   0.00000000e+00]"
813,17.8051139672,21.3216459145,1495.62957324,"[  1.90710529e-02  -2.60189046e+00   8.31584161e+01   6.16112770e+00
   6.28277259e+00   0.00000000e+00]"
814,17.7646101212,21.3216459145,1492.22725018,"[  5.23706768e-03  -1.53699329e+01   8.07899423e+01   5.94111863e+00
   6.28314096e+00   0.00000000e+00]"
815,17.8010315024,21.3216459145,1495.2866462,"[  1.50953335e-02  -1.82174047e+00   8.27629906e+01   5.85275967e+00
   6.28297342e+00   0.00000000e+00]"
816,17.5616768952,21.3216459145,1475.1808592,"[ -2.35944001e-02   3.44900568e+01   7.29599213e+01   9.49742245e-01
   6.53080251e-04   0.00000000e+00]"
817,17.4494309796,21.3216459145,1465.75220229,"[  2.41274103e-02   3.93151551e+01   7.29964984e+01   6.42084231e-01
   6.28284334e+00   0.00000000e+00]"
818,17.4997928084,21.3216459145,1469.9825959,"[  1.64907385e-02   3.97054363e+01   6.73749475e+01   1.59720873e+00
   6.28218624e+00   0.00000000e+00]"
819,17.5186959582,21.3216459145,1471.57046049,"[ -1.11983580e-02  -3.77812645e+01   7.24655777e+01   5.91708499e+00
   2.16924534e-04   0.00000000e+00]"
820,17.7663736855,21.3216459145,1492.37538958,"[  9.72167382e-03  -1.60986789e+01   7.99956238e+01   5.79780224e+00
   6.28318189e+00   0.00000000e+00]"
821,17.7583078058,21.3216459145,1491.69785568,"[  1.54083676e-03   1.62355009e+01   8.02979666e+01   4.25487777e-01
   6.93287918e-05   0.00000000e+00]"
822,17.7824936405,21.3216459145,1493.7294658,"[ -2.30973902e-02  -1.16069132e+01   8.11979761e+01   5.73034610e+00
   7.39013760e-04   0.00000000e+00]"
823,17.7866259241,21.3216459145,1494.07657762,"[  2.13350700e-02   5.98375589e+00   8.27685905e+01   1.09039467e-01
   6.28258905e+00   0.00000000e+00]"
824,17.526605068,21.3216459145,1472.23482571,"[  1.40269892e-02  -3.69750729e+01   6.92390129e+01   5.06480838e+00
   6.28288784e+00   0.00000000e+00]"
825,17.7231243132,21.3216459145,1488.74244231,"[  7.33225232e-03   2.01319751e+01   7.98337221e+01   3.06682462e-01
   6.28310168e+00   0.00000000e+00]"
826,17.7670251618,21.3216459145,1492.43011359,"[ -1.22978409e-02  -1.41394926e+01   8.09765672e+01   5.76837973e+00
   5.73632462e-04   0.00000000e+00]"
827,17.5865930405,21.3216459145,1477.2738154,"[  8.07525611e-03  -3.39429745e+01   7.61742354e+01   5.91250402e+00
   2.90107720e-04   0.00000000e+00]"
828,17.7899904234,21.3216459145,1494.35919557,"[ -3.86749247e-02  -6.56608740e+00   8.26878268e+01   7.41675452e-02
   9.21076633e-04   0.00000000e+00]"
829,17.794260512,21.3216459145,1494.71788301,"[  7.84208865e-03   3.22929343e-02   8.28384949e+01   5.82794321e+00
   6.28305212e+00   0.00000000e+00]"
830,17.5423294795,21.3216459145,1473.55567628,"[ -6.59663425e-03   3.64749351e+01   7.02093144e+01   1.11424947e+00
   4.75984027e-05   0.00000000e+00]"
831,17.7942324638,21.3216459145,1494.71552696,"[  6.84424588e-04  -2.71913179e+00   8.29934579e+01   3.36549868e-01
   2.23058186e-04   0.00000000e+00]"
832,17.7912739741,21.3216459145,1494.46701382,"[  7.82504013e-04   8.70456423e+00   8.23574003e+01   3.12502661e-01
   2.73112804e-05   0.00000000e+00]"
833,17.802440247,21.3216459145,1495.40498075,"[  1.55539309e-02   5.56021875e-01   8.28628436e+01   1.20792694e-01
   6.28276340e+00   0.00000000e+00]"
834,17.6956249243,21.3216459145,1486.43249364,"[ -7.62194690e-03  -2.52722315e+01   7.66349410e+01   5.25812280e+00
   2.23416676e-04   0.00000000e+00]"
835,17.769494079,21.3216459145,1492.63750264,"[  3.39141318e-03  -1.30103354e+01   8.18396127e+01   6.12501261e+00
   6.28266892e+00   0.00000000e+00]"
