time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.780000000000003,0.588303203041,3.06932458306,32.9634930387,6.08642111338,6.24749035695,0.0,0.293192277196,-5.25517944197,5.40352593311,-0.0650681561811,-0.0448461919093,0.0,459.26337403783265,458.87743409870006,460.30906545667756,459.48145777057533
3.840000000000003,0.606624134953,2.74938624538,33.2896714629,6.08290094404,6.24487493982,0.0,0.317746507993,-5.40985232492,5.46835361016,-0.0482375746736,-0.0411905463212,0.0,468.39786226296127,468.6811728242992,467.4122262666067,468.7200140456857
3.900000000000003,0.626343057782,2.4207160265,33.6165055525,6.07966211653,6.24264354305,0.0,0.339745892388,-5.54626942951,5.42600727654,-0.0690811399907,-0.0301975614453,0.0,435.04398745880263,435.9629903350642,437.0196525647038,435.276244986941
3.960000000000003,0.647429492951,2.08370386086,33.9410608788,6.075467187,6.24035964945,0.0,0.36329761976,-5.68799587559,5.39228324105,-0.0716377622559,-0.0624764344317,0.0,441.27692753045966,438.6026311435173,438.088015969094,437.8715279220443
4.020000000000002,0.669981145305,1.73804558167,34.2637150831,6.07211287254,6.23668846036,0.0,0.388736360214,-5.83444848762,5.36260801951,-0.0353961865908,-0.0587249940193,0.0,440.01263898601667,440.320454970112,439.89675560452116,442.8857586952963
4.080000000000001,0.693967109747,1.38419132877,34.5813576186,6.06946440408,6.23350616236,0.0,0.411052503472,-5.96120436755,5.22589394748,-0.0741153486202,-0.0435802148882,0.0,403.6362913885812,404.9988955313749,407.1377350294389,403.65587535748693
4.14,0.71955555562,1.02170052608,34.8950881729,6.06500266143,6.2314998924,0.0,0.442083061014,-6.12237377267,5.23128005551,-0.0748607837667,-0.0184284791148,0.0,450.34190888326725,452.371676225074,452.2788030179325,452.2145319987584
4.199999999999998,0.747222051253,0.648643735393,35.2125643591,6.06162233824,6.2305010524,0.0,0.480193516737,-6.31328631155,5.3500994111,-0.033537166651,-0.013304038516,0.0,487.97614121855963,488.35871152004813,485.5580441303206,488.6465263365005
4.259999999999997,0.776992947085,0.264857134784,35.5333991758,6.05955741376,6.22926170752,0.0,0.512240130609,-6.48001503909,5.34403025323,-0.0362320306766,-0.042422990425,0.0,452.6966502298828,450.34679711111465,451.7123901355829,451.4944946306138
4.319999999999996,0.808626077993,-0.128667610729,35.8522534746,6.05736358151,6.2266598552,0.0,0.542409756362,-6.63796549116,5.28436849911,-0.0372357915518,-0.0453158055706,0.0,435.00431046498295,434.76084608462423,435.02887416922493,434.94415452142783
